iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
20588,54340,0.023636,0.470084,0.042500,0.001166,0.506212,8.704441,15.933639,30.152715,0.161968,0.400370,0.013040,4.806648,5.109368
20589,54346,0.021139,0.642645,0.087015,0.001612,0.731272,9.826499,14.611744,30.039693,0.227636,0.603156,0.064593,4.604025,5.212328
20590,54350,0.018459,0.608621,0.063825,0.001773,0.673726,11.700784,13.556639,30.762224,0.250094,0.565865,0.026649,4.543343,5.111388
20591,54352,0.018454,0.436644,0.029670,0.000943,0.465475,9.452451,15.013857,29.477235,0.162888,0.360689,0.004809,4.324235,4.581732
20592,54358,0.021398,0.981074,0.052818,0.000939,1.034831,10.128195,14.549017,30.674506,0.237938,0.939370,0.026197,4.688169,5.479983
20593,54360,0.022387,0.504016,0.116972,0.002088,0.623076,10.531395,13.574547,30.431158,0.193289,0.451864,0.090519,5.443457,5.921545
20594,54365,0.022595,0.665302,0.060962,0.001463,0.727727,9.865089,11.536521,29.294266,0.243215,0.658412,0.036507,6.836642,7.125801
20595,54369,0.018960,0.441664,0.042058,0.001054,0.484776,11.047266,14.562389,31.031541,0.167898,0.389399,0.004347,4.747145,5.031246
20596,54377,0.020213,0.607014,0.077323,0.001174,0.685511,11.083574,12.034294,29.674045,0.231653,0.594604,0.044112,5.570645,5.836128
20597,54379,0.021774,0.646758,0.067221,0.001717,0.708300,11.384646,12.051345,29.872555,0.287335,0.567482,0.036368,5.407781,5.707985
20598,54382,0.022241,0.644799,0.062605,0.001286,0.708690,9.271276,15.076926,30.789751,0.244800,0.620401,0.035390,5.425598,5.695773
20599,54384,0.019521,0.435019,0.037648,0.000940,0.472804,12.928606,12.002797,30.104529,0.162632,0.386124,0.003810,4.499330,4.777499
20600,54387,0.018573,0.665319,0.082587,0.001804,0.749710,9.501859,15.024041,30.074685,0.248823,0.598628,0.048117,4.502759,5.156942
20601,54390,0.025999,0.775279,0.067340,0.001871,0.838765,18.318952,3.119287,29.057023,0.252670,0.719718,0.029213,6.483514,6.726485
20602,54393,0.013831,0.495980,0.043016,0.001145,0.530307,9.161906,16.569041,31.698502,0.167241,0.439215,0.018173,5.224288,5.584001
20603,54396,0.021118,0.608857,0.052837,0.001239,0.662933,14.758397,7.604947,29.095906,0.169158,0.565888,0.022614,5.847099,6.328241
20604,54408,0.022365,0.449690,0.037387,0.000983,0.481577,17.456194,6.952932,30.671192,0.173386,0.401660,0.011994,5.561776,5.885675
20605,54411,0.049073,1.032538,0.064662,0.001306,1.098506,15.598862,7.190546,29.495283,0.281009,0.974573,0.031934,5.271998,6.232280
20606,54420,0.023043,0.885064,0.108752,0.001782,0.995598,9.688413,11.950553,30.285274,0.313634,0.873171,0.074739,7.246600,7.609027
20607,54426,0.015161,0.691191,0.045657,0.001312,0.722887,8.769225,15.629385,30.640647,0.238777,0.629059,0.018946,5.224909,5.766223
20608,54429,0.019346,0.451410,0.046049,0.000810,0.498269,9.370290,15.608141,30.221331,0.162600,0.397055,0.008445,4.551604,4.835478
20609,54437,0.019342,1.105935,0.084164,0.001499,1.191598,11.026041,12.893770,30.421738,0.288094,1.102737,0.066800,4.925840,6.009277
20610,54439,0.021084,0.977204,0.157624,0.002427,1.135840,9.282533,13.761714,29.241573,0.350999,0.921389,0.124193,4.644437,5.745985
20611,54445,0.018358,0.682572,0.061652,0.001616,0.745725,9.023512,15.012727,30.300132,0.161462,0.652596,0.032674,5.289491,5.472811
20612,54451,0.031541,0.454356,0.044595,0.000990,0.499829,8.861036,15.781592,30.332956,0.295312,0.413939,0.011698,4.841789,5.180314
20613,54453,0.024233,0.802981,0.152411,0.003759,0.959151,10.974129,11.590390,29.281052,0.325144,0.766022,0.130846,5.373109,5.711713
20614,54456,0.025164,0.475106,0.087323,0.001096,0.522741,11.368299,12.686442,31.145169,0.484154,0.377988,0.041500,5.954230,6.609476
20615,54459,0.024710,0.833290,0.091799,0.001392,0.926481,9.993542,13.792239,30.748379,0.305333,0.802461,0.056801,5.663516,5.984187
20616,54466,0.020032,0.457952,0.034893,0.000948,0.493415,10.319042,13.916776,29.890289,0.184300,0.424316,0.008580,4.927975,5.248924
20617,54471,0.021151,0.587964,0.055178,0.001728,0.644330,10.023600,14.713769,30.009479,0.235809,0.552906,0.030189,4.354027,4.884800
20618,54477,0.019162,0.884484,0.050847,0.001126,0.936230,9.033796,15.534033,30.450025,0.227550,0.844287,0.023772,4.671799,5.461471
20619,54481,0.018703,0.948606,0.077506,0.001426,1.021844,10.359647,13.692448,30.533598,0.264152,0.878146,0.045824,5.141702,6.084689
20620,54485,0.023743,0.862297,0.133429,0.002299,0.949358,13.271967,8.860980,29.196710,0.239461,0.880982,0.079729,5.703492,6.064667
20621,54487,0.025983,0.914095,0.112203,0.002112,0.998356,14.080633,8.712610,30.494690,0.372630,0.850643,0.071123,6.265023,6.654852
20622,54489,0.023493,0.731301,0.067687,0.001542,0.800530,10.398221,10.557782,30.036586,0.253496,0.681041,0.034365,7.989082,8.240755
20623,54495,0.020230,0.456767,0.089676,0.001581,0.503549,9.647206,14.503867,30.173222,0.233441,0.447681,0.053629,5.189895,5.622965
20624,54496,0.025037,0.670921,0.081653,0.001358,0.753932,12.860623,7.534044,29.746265,0.238209,0.638153,0.045032,8.304913,8.557074
20625,54501,0.015882,0.659386,0.084888,0.001293,0.745567,15.340569,4.603711,29.957713,0.291080,0.609092,0.054550,8.940541,9.237392
20626,54506,0.014887,0.460623,0.041815,0.000900,0.495617,13.425829,11.490224,30.742770,0.168246,0.407585,0.015092,5.122206,5.452083
20627,54511,0.021738,0.646315,0.080096,0.001285,0.727696,9.503986,12.546015,30.080727,0.236072,0.626886,0.041440,6.998471,7.257925
20628,54515,0.019599,0.484566,0.045388,0.001062,0.520645,18.295943,3.530006,30.133679,0.169923,0.464936,0.014423,7.541733,7.776722
20629,54523,0.014297,0.496829,0.047912,0.001291,0.545567,13.000485,9.500608,30.379716,0.163759,0.429762,0.007573,7.124053,7.485553
20630,54526,0.014424,0.455074,0.059435,0.000979,0.486889,11.407768,10.621115,30.076638,0.175691,0.384811,0.037412,7.321933,7.674833
20631,54533,0.022032,0.472900,0.070675,0.001409,0.512223,10.030314,14.612440,30.338692,0.299165,0.433406,0.038842,4.804106,5.262511
20632,54539,0.023943,1.059886,0.079520,0.002861,1.137620,9.341244,14.738293,30.335517,0.313902,1.055966,0.057585,4.743735,5.358392
20633,54544,0.022811,0.704147,0.065836,0.001353,0.771336,9.461540,14.589254,30.140524,0.241714,0.702455,0.035808,4.991400,5.270163
20634,54548,0.026081,0.696802,0.103461,0.001212,0.758068,8.963888,13.533769,30.004570,0.313155,0.587585,0.069858,6.380375,6.706152
20635,54551,0.021192,0.466215,0.033190,0.001023,0.500245,10.390468,14.446211,30.197083,0.176573,0.406335,0.002179,4.650756,4.946615
20636,54554,0.022986,0.513063,0.070852,0.001406,0.547941,14.216982,9.825288,30.165872,0.308512,0.564040,0.043786,5.189974,5.694024
20637,54562,0.021181,0.663783,0.067217,0.001983,0.728972,10.591179,13.561821,30.462660,0.341784,0.582482,0.085624,5.127288,5.852410
20638,54573,0.034176,0.494118,0.091499,0.001585,0.531823,9.611237,14.061392,30.061302,0.529796,0.583250,0.063775,5.224610,5.905585
20639,54575,0.018156,0.446095,0.028998,0.001085,0.475932,11.341949,11.504899,30.235532,0.171907,0.387764,0.047394,6.665318,6.995127
20640,54579,0.019849,0.476291,0.078404,0.001323,0.513685,9.796997,12.547490,30.139196,0.354654,0.489807,0.047889,6.835791,7.412379
20641,54581,0.021056,0.688016,0.060875,0.001373,0.750264,8.953232,13.560282,29.170879,0.253537,0.638512,0.030475,5.605625,5.870527
20642,54582,0.023476,0.601585,0.067831,0.001309,0.670725,9.559690,12.595354,29.386665,0.253946,0.575329,0.033474,6.232933,6.523492
20643,54583,0.021690,0.510108,0.073701,0.001138,0.572984,11.002700,12.785323,30.949020,0.243780,0.491451,0.037501,6.278365,6.733217
20644,54589,0.019239,0.459681,0.035664,0.000905,0.496221,13.362634,10.031999,29.966362,0.159433,0.409020,0.006824,5.881355,6.172004
20645,54599,0.018671,0.466488,0.032979,0.001087,0.497406,14.519009,8.629110,31.057376,0.163518,0.448087,0.006072,7.178781,7.521151
20646,54603,0.020896,0.815851,0.067241,0.001399,0.884491,9.044825,15.502218,30.615526,0.246249,0.781737,0.032340,4.882405,5.146157
20647,54605,0.022140,0.697233,0.067490,0.001277,0.766000,9.123608,12.912589,29.169831,0.236922,0.660221,0.041786,6.081046,6.329858
20648,54611,0.019842,0.452634,0.083783,0.002001,0.484276,11.183793,12.646260,30.197267,0.321563,0.365670,0.061597,5.466693,5.994379
20649,54614,0.022157,0.631095,0.066031,0.001177,0.698303,9.818166,13.537141,31.056772,0.277250,0.586726,0.035533,6.679960,6.958512
20650,54623,0.023871,0.622340,0.074863,0.001201,0.698404,9.494603,12.634942,29.288275,0.488524,0.799464,0.041615,5.929752,6.421880
20651,54625,0.021688,0.672271,0.078710,0.001247,0.752228,9.702864,14.575632,30.972836,0.270486,0.650914,0.043637,5.598314,5.903626
20652,54634,0.019143,0.457729,0.044299,0.000927,0.502906,9.411581,12.636993,29.847318,0.160903,0.411326,0.012259,7.096413,7.417391
20653,54637,0.025079,0.652425,0.057779,0.001305,0.711509,9.844389,12.634524,29.936893,0.258115,0.609064,0.031244,6.445728,6.707756
20654,54646,0.020707,0.546718,0.039287,0.000972,0.585976,9.514669,12.702731,29.692589,0.165108,0.498645,0.007008,6.684979,7.087808
20655,54647,0.022369,0.744052,0.069155,0.001803,0.814757,10.932404,10.106043,30.078348,0.273254,0.678345,0.041985,7.877561,8.169083
20656,54653,0.021615,0.704830,0.111617,0.001209,0.817656,12.392309,8.822859,30.047983,0.244799,0.816443,0.076185,7.567632,7.847458
20657,54658,0.022486,0.629892,0.085454,0.001312,0.716658,12.782835,9.529130,30.574800,0.243250,0.580486,0.061372,7.253733,7.499532
20658,54673,0.020515,0.540937,0.068604,0.001275,0.583880,10.323784,13.608456,30.301276,0.381136,0.433936,0.037443,5.334984,5.938975
20659,54677,0.017342,0.485866,0.061415,0.001641,0.522526,8.859739,15.213311,29.962904,0.190919,0.420498,0.028192,5.105130,5.450062
20660,54681,0.017393,0.458355,0.031803,0.000829,0.490312,9.483229,15.543879,30.628599,0.162578,0.406715,0.004433,4.915026,5.221556
20661,54687,0.019556,0.424719,0.047160,0.000880,0.470072,10.810971,13.620505,29.903435,0.322343,0.511617,0.007655,4.641918,5.090926
20662,54687,0.019820,1.177122,0.098767,0.002247,1.277324,10.980057,12.049754,30.538390,0.348453,1.142461,0.070825,5.787481,7.095961
20663,54693,0.024809,0.723783,0.057376,0.001194,0.782353,12.841326,7.730653,30.056110,0.278805,0.685923,0.032478,8.371413,8.652932
20664,54702,0.024678,1.065900,0.115837,0.001940,1.183677,9.348386,11.589275,29.735245,0.305294,1.036371,0.077366,7.243918,7.808201
20665,54704,0.028690,0.482823,0.038240,0.001140,0.522203,11.101238,11.853233,30.099112,0.227707,0.399449,0.009390,6.381916,6.720150
20666,54714,0.023762,0.463270,0.080741,0.001431,0.502154,8.562086,15.508558,30.170932,0.284287,0.510243,0.047390,5.232636,5.670904
20667,54720,0.023028,0.703829,0.064833,0.001982,0.769855,11.863712,12.672997,30.413208,0.262356,0.671871,0.033086,4.767798,5.068288
20668,54732,0.022287,0.648089,0.076233,0.001228,0.725550,8.426346,13.586285,29.379772,0.236937,0.606274,0.066857,6.361942,6.596758
20669,54738,0.021457,0.748508,0.073953,0.001437,0.823898,13.000747,9.564134,30.713621,0.249520,0.721328,0.039647,6.996475,7.288568
20670,54740,0.020599,1.085093,0.097669,0.001623,1.184385,9.071691,14.594519,29.964510,0.384327,0.999600,0.063809,4.630978,5.821332
20671,54747,0.019228,0.441010,0.096950,0.001827,0.489422,9.483780,14.546577,30.136075,0.316328,0.365640,0.064173,5.182281,5.656349
20672,54749,0.019824,0.483090,0.034077,0.000844,0.516705,10.263026,13.628501,29.228288,0.173585,0.429871,0.006757,4.610735,4.951962
20673,54752,0.020379,0.455064,0.153169,0.001923,0.504161,12.067385,11.249676,29.765534,0.258024,0.502690,0.112448,5.531202,6.044795
20674,54755,0.023206,1.033444,0.093860,0.001825,1.128929,16.314856,5.883572,30.367268,0.262309,0.996497,0.053864,6.715010,7.272197
20675,54759,0.018803,1.027960,0.086173,0.001374,1.115507,9.091006,14.548248,30.727054,0.262404,0.997694,0.079601,5.639931,6.701570
20676,54760,0.024591,0.742370,0.074150,0.001131,0.817651,8.584632,14.852930,30.949799,0.250438,0.707394,0.045838,6.392652,6.644987
20677,54764,0.022144,0.761081,0.069082,0.001365,0.831528,9.153713,12.822701,29.457127,0.263871,0.705956,0.052055,6.321716,6.592230
20678,54768,0.023507,0.955219,0.072767,0.001435,1.006578,10.705103,12.527160,30.316838,0.275026,0.913133,0.030781,5.704609,6.035107
20679,54772,0.020407,0.471082,0.066744,0.001757,0.501363,11.243792,13.144916,30.592465,0.237206,0.452843,0.042679,5.383925,5.814687
20680,54773,0.022581,0.815208,0.106500,0.004654,0.926362,14.151278,9.488953,29.549263,0.324153,0.757390,0.086597,4.578573,4.933442
20681,54774,0.020763,0.821187,0.066993,0.001693,0.889873,8.740267,15.644568,30.616455,0.281302,0.803111,0.035174,4.989986,5.303295
20682,54783,0.021801,0.628304,0.054709,0.001122,0.673812,16.170299,7.926520,30.166301,0.278129,0.527417,0.013587,5.062020,5.439585
20683,54787,0.019250,0.522931,0.047056,0.001053,0.570825,9.385778,15.020467,30.466982,0.262708,0.481893,0.014224,5.169783,5.647779
20684,54792,0.021280,0.442300,0.086383,0.001460,0.479930,13.022602,10.688969,29.979780,0.265025,0.490403,0.055663,5.430273,5.861259
20685,54799,0.018317,0.487403,0.042159,0.000854,0.530377,16.401071,8.638630,30.402096,0.166214,0.426857,0.005542,4.632135,4.953870
20686,54802,0.020302,0.510596,0.116208,0.002006,0.556667,10.724085,13.620676,30.375969,0.348467,0.404780,0.075895,4.988401,5.558246
20687,54807,0.020696,0.480654,0.066874,0.001230,0.526337,9.432921,14.696433,29.915167,0.404589,0.608391,0.039965,4.780974,5.280110
20688,54811,0.018152,0.503559,0.075962,0.001764,0.539001,12.464659,11.984900,30.174197,0.260043,0.412127,0.046273,4.840692,5.305536
20689,54817,0.020395,0.660267,0.305522,0.006730,0.902400,12.149108,10.924405,30.014729,0.279740,0.629338,0.260032,5.639087,6.515730
20690,54819,0.022812,0.427157,0.034708,0.000892,0.461394,9.335830,15.619338,30.639666,0.181049,0.372041,0.005182,5.006756,5.268972
20691,54824,0.022723,0.467101,0.068542,0.001834,0.496576,14.550873,9.673304,29.402977,0.294927,0.497718,0.044954,4.303376,4.795747
20692,54829,0.018159,0.471297,0.047137,0.000888,0.504716,12.215713,12.617273,30.567771,0.158824,0.413537,0.020669,5.027724,5.299987
20693,54835,0.018669,0.464031,0.043492,0.000970,0.508299,9.793741,14.434453,30.103355,0.165014,0.444157,0.014453,5.136336,5.482548
20694,54838,0.018674,0.871663,0.065416,0.001467,0.938546,9.317675,15.728248,30.641159,0.180515,0.836109,0.041644,4.420699,5.175125
20695,54840,0.023165,0.691268,0.065676,0.001339,0.758283,10.139498,13.565557,29.517818,0.286390,0.647332,0.038302,4.716580,5.014670
20696,54841,0.021577,0.525472,0.698361,0.001032,1.224773,8.865163,15.580907,30.585465,0.273963,0.468580,0.675119,4.605899,5.730596
20697,54848,0.023201,0.689780,0.079570,0.001294,0.770644,8.871415,15.595618,30.289176,0.298950,0.685472,0.039207,4.670235,5.013422
20698,54855,0.023155,0.499271,0.036657,0.000995,0.536242,11.985090,11.925131,29.929395,0.199051,0.481811,0.005421,5.223031,5.546755
20699,54859,0.021337,0.581854,0.060204,0.001661,0.642293,9.061880,15.777663,30.747164,0.253484,0.541016,0.020085,4.974074,5.468276
20700,54867,0.018596,0.676738,0.058199,0.001524,0.736088,8.641676,15.570332,29.570745,0.224682,0.640575,0.022447,4.356133,4.907041
20701,54871,0.019077,0.506769,0.063698,0.001150,0.540712,8.870710,15.850168,30.326282,0.280909,0.460793,0.033415,4.731846,5.081148
20702,54879,0.018870,0.582922,0.057058,0.001500,0.637743,10.472620,14.377585,30.556112,0.240064,0.522329,0.030373,4.781073,5.280748
20703,54882,0.021552,0.501111,0.034864,0.000960,0.536676,9.703303,13.505349,28.553440,0.172705,0.462181,0.007728,4.584292,4.935410
20704,54887,0.021234,0.466653,0.073343,0.001596,0.499319,9.960465,15.043492,30.606798,0.286203,0.493703,0.046163,4.733630,5.206200
20705,54893,0.028812,0.464769,0.033730,0.001062,0.497438,9.967997,14.037232,29.890172,0.260145,0.427241,0.003098,5.045387,5.436425
20706,54897,0.029143,0.777737,0.071708,0.001571,0.831338,10.269634,14.135445,30.607723,0.247515,0.709168,0.021017,5.045754,5.639531
20707,54899,0.021937,0.915055,0.067052,0.001775,0.983882,9.959937,14.013323,30.314120,0.250431,0.859203,0.033842,5.074040,5.946832
20708,54903,0.020491,0.432728,0.041390,0.000939,0.474944,9.838357,15.409867,30.600195,0.163189,0.381393,0.007204,4.677474,4.958959
20709,54907,0.020464,0.453965,0.044900,0.000958,0.499575,10.602620,14.511172,30.315452,0.165946,0.393793,0.007440,4.509669,4.797501
20710,54911,0.024269,0.860602,0.058639,0.001474,0.911558,10.440148,13.582267,29.887584,0.268233,0.784010,0.027156,4.658663,5.141644
20711,54918,0.022257,0.706207,0.054826,0.001282,0.762315,8.880407,15.867733,30.361703,0.248594,0.683440,0.024905,4.523401,4.805866
20712,54923,0.021407,0.488277,0.032688,0.000945,0.521792,10.327612,13.866240,30.351688,0.225392,0.437519,0.005792,5.373966,5.689202
20713,54930,0.020286,0.491549,0.040403,0.001274,0.532670,8.750611,16.540784,30.591874,0.179667,0.425404,0.002945,4.526969,4.880346
20714,54939,0.022894,0.431090,0.037601,0.000955,0.468841,10.709006,13.002069,29.479406,0.160449,0.384123,0.003447,5.109813,5.366743
20715,54947,0.014096,0.469113,0.035743,0.000828,0.505681,10.870894,14.587050,30.625938,0.158012,0.414370,0.003706,4.472021,4.791012
20716,54952,0.019821,0.451489,0.039164,0.000970,0.491493,10.353561,13.995181,29.690926,0.160021,0.402489,0.004909,4.655554,4.924605
20717,54957,0.020354,0.421572,0.042624,0.000807,0.462726,8.993321,16.823487,31.070804,0.162414,0.368055,0.005438,4.594231,4.859879
20718,54958,0.019971,0.458524,0.043796,0.000897,0.502893,9.317700,14.862501,29.634833,0.173161,0.404948,0.008393,4.739130,5.053209
20719,54967,0.018252,0.448042,0.045457,0.001089,0.494265,9.149305,16.031365,30.408589,0.165243,0.395870,0.006354,4.531884,4.830140
20720,54973,0.020714,0.627196,0.068011,0.001160,0.688960,9.500432,14.630850,30.289208,0.248827,0.605086,0.036754,5.134044,5.404742
20721,54974,0.021705,0.504791,0.075492,0.001102,0.549100,12.155610,11.536951,29.334759,0.233303,0.489623,0.039181,4.785063,5.211779
20722,54978,0.018782,0.446091,0.105928,0.001998,0.482036,10.455918,14.616531,30.534901,0.157393,0.423621,0.074266,4.667532,5.041937
20723,54992,0.019559,0.447505,0.039601,0.000961,0.485855,8.994320,15.020318,30.098977,0.568890,0.765701,0.006510,4.987106,5.660072
20724,54998,0.019021,0.439570,0.044837,0.000889,0.485168,8.772745,15.565498,30.445154,0.161494,0.388467,0.006474,5.424175,5.703669
20725,55004,0.019394,0.494354,0.040537,0.000944,0.534578,9.895731,14.579191,30.543305,0.160361,0.443138,0.010200,5.339244,5.669545
20726,55007,0.015755,0.457318,0.152414,0.001255,0.500152,10.502972,12.648284,30.191848,0.165564,0.429520,0.118411,6.197507,6.616923
20727,55011,0.020138,0.507108,0.047713,0.000848,0.555636,9.292129,14.736312,30.206787,0.163668,0.431577,0.008988,5.422071,5.705428
20728,55016,0.020401,0.453546,0.032668,0.000989,0.485270,9.065158,15.894943,30.087753,0.169125,0.407673,0.006490,4.424152,4.734395
20729,55021,0.018083,0.467623,0.036372,0.000875,0.498081,10.681445,12.772402,30.053583,0.169174,0.405636,0.009112,5.869950,6.184583
20730,55024,0.023420,0.688531,0.076915,0.001409,0.766855,8.757824,14.884075,29.731596,0.252632,0.641792,0.038233,5.029429,5.285103
20731,55031,0.020685,0.437577,0.042778,0.000908,0.480272,10.559432,13.863014,31.051041,0.157164,0.381938,0.004505,5.959830,6.225190
20732,55037,0.019922,0.523490,0.052513,0.000934,0.576114,9.455589,14.595290,29.569113,0.169215,0.415936,0.005164,4.738431,5.060457
20733,55045,0.026343,0.840101,0.085937,0.001456,0.903351,11.195804,12.590080,29.843021,0.420541,0.844814,0.055191,4.678910,5.107568
20734,55051,0.017946,0.677755,0.058643,0.001526,0.734104,9.238964,16.052151,30.982646,0.166236,0.551373,0.029257,4.748467,5.248367
20735,55052,0.020472,0.444769,0.045567,0.001054,0.491089,9.562513,13.506087,28.636792,0.164000,0.396047,0.004947,4.867619,5.151366
