iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
255,0,0.026884,1.105258,0.127668,0.009725,1.242651,14.560356,15.667401,31.497550
256,0,0.027098,1.317184,0.084440,0.007588,1.409212,13.906080,15.733689,31.076437
257,0,0.023531,0.962695,0.087834,0.007854,1.058383,15.035464,15.672301,31.790054
258,0,0.022650,1.110633,0.096008,0.007106,1.213747,14.721503,15.667837,31.625998
259,0,0.019384,1.113828,0.101389,0.008162,1.223379,14.018639,16.645173,31.907259
260,0,0.021910,0.979387,0.087081,0.007410,1.073878,13.944468,16.621928,31.662532
261,0,0.021244,0.990020,0.091601,0.007636,1.089257,14.685343,15.589145,31.385330
262,0,0.021749,1.138810,0.092988,0.007107,1.238905,14.581707,15.669944,31.512635
263,0,0.023774,1.018473,0.089025,0.007870,1.115368,14.685284,15.723287,31.548111
264,0,0.022032,0.916129,0.207513,0.006168,1.129810,14.820277,15.619284,31.591750
265,0,0.021703,1.221376,0.080231,0.006909,1.308516,14.461301,15.810311,31.602188
266,0,0.020795,0.942848,0.086386,0.006971,1.036205,14.730958,15.578941,31.367238
267,0,0.022361,1.205428,0.105643,0.006916,1.317987,14.707366,15.632807,31.680975
268,0,0.027598,1.151041,0.164755,0.007077,1.322873,13.789689,16.525337,31.665759
269,0,0.023576,1.771738,0.116319,0.006828,1.894885,13.777427,15.756163,31.452350
270,0,0.026540,0.935077,0.145188,0.007663,1.087928,14.831895,15.708463,31.655100
271,0,0.022931,1.377570,0.104731,0.006576,1.488877,13.722724,15.653624,30.888411
272,0,0.020517,0.943498,0.080462,0.007000,1.030960,14.826473,16.664696,32.543220
273,0,0.021915,0.928192,0.086580,0.007581,1.022353,15.665853,15.661372,32.371931
274,0,0.021960,1.097850,0.085530,0.007016,1.190396,13.675507,16.579435,31.467685
275,0,0.020824,1.040465,0.079149,0.006934,1.126548,14.446471,15.649573,31.243831
276,0,0.023498,1.015640,0.082990,0.006708,1.105338,14.784885,15.611046,31.525208
277,0,0.023393,1.167355,0.084080,0.006859,1.258294,14.658944,15.653037,31.593939
278,0,0.022446,1.141370,0.084765,0.006453,1.232588,14.645096,15.664897,31.565442
279,0,0.021141,1.062259,0.090289,0.006502,1.159050,14.870014,15.561197,31.611779
280,0,0.020683,1.764741,0.102540,0.006957,1.874238,13.833098,15.683175,31.411588
281,0,0.020162,1.364213,0.165081,0.006227,1.535521,13.814464,15.607659,30.978052
282,0,0.021310,1.098059,0.133667,0.006994,1.238720,14.225891,15.746934,31.233310
